"Date","Time","Symbol","Strike","Root","Expiration Date","Option","Qty","Open Interest","Trades Count","Option Volume","Total Trade Notional - Spot","Total Trade Premium","Total Edge","Contract Edge","Exchange Sequence Number","Price","Price Change","Theo","Theo Iv","Type","Exchange","Condition","Canceled Condition","Bid","Ask","Market","Premium","Spot Moneyness","Time Until Expiration","Trade Iv","Trade Iv Change","Trade Delta","Trade Gamma","Trade Vega","Trade Theta","Trade Rho","Underlying Bid","Underlying Ask","Market - Underlying","Underlying Trade Price","Underlying Change From Close","Underlying Change From Open","OnBidAsk","Market Condition"
"2024-06-26","09:45:23:388","AMZN",185,"AMZN","2024-08-16T04:00:00.000Z","AMZN Aug16 185.00 C",45,"33544.00",23,293,841140,50625,"127.26","2.83",79348932,"11.25","-0.05","11.28","0.34","C","ISE","SingLegAuctNonISO","Normal Trade","11.25","11.35","11.25 x 11.35","9.34","0.99",51.28104019165039,"33.72","0.00","0.59","0.02","0.27","-0.09","0.14","186.91","186.93","186.91 x 186.93","186.93","0.59","0.19","B","I"
"2024-06-26","09:43:12:831","AMZN",200,"AMZN","2024-07-12T04:00:00.000Z","AMZN(W) Jul12 200.00 C",45,"5515.00",32,153,841927,2925,"71.12","1.58",70563500,"0.65","0.05","0.63","0.26","C","ISE","SingLegAuctNonISO","Normal Trade","0.62","0.65","0.62 x 0.65","0.65","1.07",16.282569885253906,"25.98","0.01","0.13","0.02","0.09","-0.07","0.01","187.08","187.11","187.08 x 187.11","187.10","0.76","0.35","A","I"
"2024-06-26","09:33:47:554","AMZN",185,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 185.00 C",45,"8337.00",70,299,839137,12150,"50.52","1.12",23247363,"2.70","-0.40","2.69","0.30","C","ISE","MultLegAutoEx","Normal Trade","2.66","2.74","2.66 x 2.74","1.24","0.99",2.2891669273376465,"30.26","0.03","0.65","0.08","0.06","-0.40","0.01","186.46","186.49","186.46 x 186.49","186.48","0.14","-0.26","I","I"
"2024-06-26","09:33:47:554","AMZN",187.5,"AMZN","2024-07-12T04:00:00.000Z","AMZN(W) Jul12 187.50 C",45,"426.00",8,115,839142,16200,"58.78","1.31",23247362,"3.60","-0.25","3.59","0.24","C","ISE","MultLegAutoEx","Normal Trade","3.55","3.70","3.55 x 3.70","3.60","1.01",16.289167404174805,"24.15","0.00","0.49","0.04","0.16","-0.12","0.04","186.46","186.49","186.46 x 186.49","186.48","0.14","-0.26","I","I"
"2024-06-26","09:31:24:865","AMZN",190,"AMZN","2024-08-16T04:00:00.000Z","AMZN Aug16 190.00 C",45,"25423.00",6,52,840082,38925,"21.46","0.48",9868788,"8.65","-0.13","8.65","0.34","C","CBOE","SingLegAuctNonISO","Normal Trade","8.60","8.70","8.60 x 8.70","8.65","1.02",51.29076385498047,"33.56","0.00","0.50","0.02","0.28","-0.09","0.12","186.67","186.70","186.67 x 186.70","186.70","0.36","-0.04","I","I"
"2024-06-26","09:31:02:166","AMZN",207.5,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 207.50 C",45,"3044.00",1,45,839385,45,"15.92","0.35",7703002,"0.01","-0.00","0.01","0.52","C","C2","AutoExecution","Normal Trade","0.01","0.03","0.01 x 0.03","0.01","1.11",2.2911570072174072,"50.72","0.03","0.00","0.00","0.00","-0.01","0.00","186.50","186.56","186.50 x 186.56","186.53","0.19","-0.21","B","I"
"2024-06-26","11:03:23:003","AMZN",192.5,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 192.50 C",44,"18683.00",7047,36126,839343,4752,"41.81","0.95",393503245,"1.08","0.76","1.07","0.30","C","GEMX","IntermarketSweep","Normal Trade","1.05","1.08","1.05 x 1.08","1.08","1.01",2.226875066757202,"29.73","0.01","0.36","0.08","0.06","-0.42","0.00","190.75","190.77","190.75 x 190.77","190.77","4.43","4.03","A","I"
"2024-06-26","10:59:37:858","AMZN",190,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 190.00 P",44,"2597.00",2634,18133,838070,6160,"9.73","0.22",379286598,"1.40","-2.17","1.40","0.28","P","PEARL","AutoExecution","Normal Trade","1.38","1.40","1.38 x 1.40","1.40","1.00",2.2295138835906982,"28.14","0.01","-0.44","0.09","0.06","-0.43","-0.00","190.46","190.48","190.46 x 190.48","190.49","4.15","3.75","A","I"
"2024-06-26","10:59:02:042","AMZN",195,"AMZN","2024-07-12T04:00:00.000Z","AMZN(W) Jul12 195.00 C",44,"5375.00",574,2463,838837,10208,"55.60","1.26",376947284,"2.32","1.01","2.31","0.24","C","MIAX","MultLegAutoEx","Normal Trade","2.27","2.34","2.27 x 2.34","2.32","1.02",16.229930877685547,"24.13","-0.00","0.36","0.04","0.15","-0.11","0.03","190.64","190.65","190.64 x 190.65","190.64","4.30","3.90","I","I"
"2024-06-26","10:59:02:042","AMZN",205,"AMZN","2024-08-02T04:00:00.000Z","AMZN(W) Aug02 205.00 C",44,"430.00",116,1188,838837,17908,"129.90","2.95",376947281,"4.07","1.02","4.04","0.36","C","MIAX","MultLegAutoEx","Normal Trade","4.00","4.15","4.00 x 4.15","4.07","1.08",37.22993087768555,"36.34","0.00","0.31","0.02","0.21","-0.10","0.06","190.64","190.65","190.64 x 190.65","190.64","4.30","3.90","I","I"
"2024-06-26","10:56:57:191","AMZN",165,"AMZN","2024-09-20T04:00:00.000Z","AMZN Sep20 165.00 P",44,"7017.00",22,122,841103,10340,"7.42","0.17",370057352,"2.35","-0.50","2.35","0.33","P","EDGX","AutoExecution","Normal Trade","2.35","2.40","2.35 x 2.40","2.35","0.86",86.23131561279297,"32.98","0.01","-0.14","0.01","0.21","-0.04","-0.06","191.15","191.17","191.15 x 191.17","191.16","4.82","4.42","B","I"
"2024-06-26","10:55:41:744","AMZN",190,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 190.00 C",44,"35803.00",9153,54033,840356,10296,"4.43","0.10",365013048,"2.34","1.59","2.34","0.29","C","PHLX","AutoExecution","Normal Trade","2.34","2.38","2.34 x 2.38","1.36","0.99",2.232222080230713,"29.17","0.01","0.60","0.09","0.06","-0.43","0.01","190.98","191.00","190.98 x 191.00","190.99","4.65","4.24","B","I"
"2024-06-26","10:52:46:105","AMZN",190,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 190.00 P",44,"2597.00",1823,12305,839410,5764,"48.84","1.11",352068258,"1.31","-2.27","1.32","0.29","P","MIAX","SingLegAuctNonISO","Normal Trade","1.31","1.34","1.31 x 1.34","1.31","1.00",2.234236001968384,"28.80","0.02","-0.42","0.09","0.06","-0.43","-0.00","190.76","190.79","190.76 x 190.79","190.76","4.42","4.02","B","I"
"2024-06-26","10:51:01:745","AMZN",195,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 195.00 C",44,"21772.00",2892,21787,841566,2640,"114.43","2.60",344962636,"0.60","0.46","0.63","0.32","C","MEMX","AutoExecution","Normal Trade","0.59","0.61","0.59 x 0.61","0.60","1.02",2.235416889190674,"31.22","0.01","0.23","0.06","0.05","-0.33","0.00","191.25","191.28","191.25 x 191.28","191.28","4.94","4.54","I","I"
"2024-06-26","10:48:48:594","AMZN",192.5,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 192.50 C",44,"18683.00",5589,29605,841962,6116,"74.71","1.70",335043707,"1.39","1.07","1.41","0.31","C","GEMX","AutoExecution","Normal Trade","1.38","1.41","1.38 x 1.41","1.39","1.01",2.237014055252075,"31.03","0.02","0.42","0.08","0.06","-0.46","0.00","191.33","191.38","191.33 x 191.38","191.34","5.00","4.60","I","I"
"2024-06-26","10:43:25:040","AMZN",190,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 190.00 C",44,"35803.00",7292,43616,838243,9328,"193.20","4.39",308324782,"2.12","1.37","2.08","0.29","C","EDGX","IntermarketSweep","Normal Trade","2.07","2.12","2.07 x 2.12","1.62","1.00",2.2407639026641846,"30.09","0.02","0.56","0.09","0.06","-0.45","0.01","190.50","190.52","190.50 x 190.52","190.51","4.17","3.77","A","I"
"2024-06-26","10:38:32:836","AMZN",230,"AMZN","2024-07-26T04:00:00.000Z","AMZN(W) Jul26 230.00 C",44,"62.00",5,53,835494,1100,"158.12","3.59",287100467,"0.25","0.10","0.21","0.34","C","MEMX","AutoExecution","Normal Trade","0.19","0.25","0.19 x 0.25","0.25","1.21",30.24451446533203,"34.67","0.01","0.04","0.00","0.04","-0.02","0.01","189.88","189.89","189.88 x 189.89","189.89","3.55","3.15","A","I"
"2024-06-26","10:37:24:374","AMZN",192.5,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 192.50 C",44,"18683.00",2622,15313,836396,3960,"18.06","0.41",282551535,"0.90","0.58","0.90","0.30","C","NASD","AutoExecution","Normal Trade","0.89","0.91","0.89 x 0.91","0.90","1.01",2.2449309825897217,"30.42","0.01","0.31","0.08","0.05","-0.39","0.00","190.08","190.10","190.08 x 190.10","190.09","3.75","3.35","I","I"
"2024-06-26","11:04:11:226","AMZN",182.5,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 182.50 P",44,"846.00",132,1812,839256,6512,"125.49","2.85",265501108,"1.48","-0.89","1.45","0.25","P","ISE","AutoExecution","Normal Trade","1.43","1.48","1.43 x 1.48","1.48","0.96",23.226388931274414,"24.81","0.00","-0.21","0.02","0.14","-0.08","-0.02","190.73","190.75","190.73 x 190.75","190.72","4.38","3.98","A","I"
"2024-06-26","10:32:06:383","AMZN",192.5,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 192.50 C",44,"18683.00",1884,10483,835714,3740,"7.68","0.17",260187459,"0.85","0.53","0.85","0.30","C","GEMX","AutoExecution","Normal Trade","0.85","0.86","0.85 x 0.86","0.85","1.01",2.2486109733581543,"30.33","0.01","0.30","0.08","0.05","-0.38","0.00","189.93","189.94","189.93 x 189.94","189.94","3.60","3.20","B","I"
"2024-06-26","10:32:03:761","AMZN",200,"AMZN","2024-07-12T04:00:00.000Z","AMZN(W) Jul12 200.00 C",44,"5515.00",210,1260,835802,4400,"4.97","0.11",260004516,"1.00","0.41","1.00","0.25","C","PEARL","AutoExecution","Normal Trade","0.98","1.00","0.98 x 1.00","1.00","1.05",16.248611450195312,"25.00","-0.00","0.19","0.03","0.11","-0.08","0.02","189.95","189.96","189.95 x 189.96","189.94","3.60","3.20","A","I"
"2024-06-26","10:31:09:386","AMZN",215,"AMZN","2024-08-16T04:00:00.000Z","AMZN Aug16 215.00 C",44,"6603.00",77,1237,834503,10472,"106.59","2.42",255803253,"2.38","0.44","2.40","0.33","C","MIAX","AutoExecution","Normal Trade","2.38","2.43","2.38 x 2.43","2.38","1.13",51.249305725097656,"33.36","-0.00","0.19","0.01","0.20","-0.06","0.05","189.65","189.67","189.65 x 189.67","189.66","3.32","2.92","B","I"
"2024-06-26","10:25:35:523","AMZN",190,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 190.00 C",44,"35803.00",4177,27127,832282,6248,"83.40","1.90",228245326,"1.42","0.67","1.40","0.29","C","GEMX","AutoExecution","Normal Trade","1.41","1.43","1.41 x 1.43","1.42","1.00",2.253124952316284,"29.54","0.02","0.44","0.09","0.06","-0.44","0.01","189.14","189.17","189.14 x 189.17","189.14","2.80","2.40","I","I"
"2024-06-26","10:49:47:807","AMZN",190,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 190.00 C",44,"42174.00",1738,10244,842402,26180,"335.63","7.63",228101130,"5.95","2.33","6.03","0.25","C","EDGX","AutoExecution","Normal Trade","5.95","6.10","5.95 x 6.10","4.50","0.99",23.236318588256836,"24.66","0.00","0.59","0.03","0.19","-0.10","0.07","191.45","191.46","191.45 x 191.46","191.41","5.07","4.67","B","I"
"2024-06-26","10:46:29:430","AMZN",205,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 205.00 C",44,"17702.00",308,1731,841346,5368,"87.57","1.99",216798084,"1.22","0.66","1.20","0.27","C","BZX","AutoExecution","Normal Trade","1.22","1.23","1.22 x 1.23","1.22","1.07",23.238611221313477,"27.06","0.01","0.18","0.02","0.13","-0.07","0.02","191.21","191.22","191.21 x 191.22","191.21","4.87","4.47","B","I"
"2024-06-26","10:44:45:219","AMZN",195,"AMZN","2024-07-05T04:00:00.000Z","AMZN(W) Jul05 195.00 C",44,"10553.00",1642,11349,839057,6292,"161.83","3.68",210582420,"1.43","0.80","1.39","0.24","C","CBOE","IntermarketSweep","Normal Trade","1.39","1.43","1.39 x 1.43","1.43","1.02",9.239791870117188,"24.46","0.00","0.31","0.05","0.11","-0.14","0.01","190.69","190.70","190.69 x 190.70","190.69","4.35","3.95","A","I"
"2024-06-26","10:20:49:140","AMZN",190,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 190.00 C",44,"35803.00",3533,23389,829729,4972,"62.49","1.42",209271949,"1.13","0.38","1.14","0.29","C","PEARL","AutoExecution","Normal Trade","1.10","1.13","1.10 x 1.13","1.13","1.01",2.256527900695801,"28.62","0.01","0.39","0.09","0.06","-0.41","0.00","188.56","188.59","188.56 x 188.59","188.57","2.23","1.83","A","I"
"2024-06-26","10:44:09:020","AMZN",190,"AMZN","2024-07-05T04:00:00.000Z","AMZN(W) Jul05 190.00 C",44,"17474.00",2852,11341,838793,14740,"79.72","1.81",208995176,"3.35","1.63","3.33","0.23","C","ARCA","AutoExecution","Normal Trade","3.35","3.40","3.35 x 3.40","2.72","1.00",9.240278244018555,"23.34","0.00","0.56","0.06","0.12","-0.15","0.03","190.63","190.64","190.63 x 190.64","190.63","4.29","3.89","B","I"
"2024-06-26","10:19:13:192","AMZN",190,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 190.00 C",44,"35803.00",3239,21483,830389,5368,"33.44","0.76",202780551,"1.22","0.47","1.23","0.29","C","EMLD","AutoExecution","Normal Trade","1.21","1.22","1.21 x 1.22","1.22","1.01",2.2575690746307373,"29.14","0.01","0.40","0.09","0.06","-0.42","0.00","188.71","188.74","188.71 x 188.74","188.74","2.40","1.99","A","I"
"2024-06-26","10:18:43:187","AMZN",190,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 190.00 C",44,"35803.00",3133,20428,829865,5236,"22.55","0.51",201239819,"1.19","0.44","1.20","0.30","C","PEARL","AutoExecution","Normal Trade","1.19","1.20","1.19 x 1.20","1.19","1.01",2.2580559253692627,"29.43","0.01","0.39","0.09","0.06","-0.42","0.00","188.59","188.62","188.59 x 188.62","188.62","2.28","1.88","B","I"
"2024-06-26","10:34:45:352","AMZN",190,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 190.00 C",44,"42174.00",1175,7740,835120,22000,"72.38","1.65",182967390,"5.00","1.38","5.02","0.25","C","MEMX","AutoExecution","Normal Trade","5.00","5.05","5.00 x 5.05","5.00","1.00",23.246736526489258,"24.48","0.00","0.53","0.03","0.19","-0.10","0.06","189.79","189.81","189.79 x 189.81","189.80","3.46","3.06","B","I"
"2024-06-26","10:34:17:360","AMZN",185,"AMZN","2024-07-05T04:00:00.000Z","AMZN(W) Jul05 185.00 P",44,"3484.00",367,1882,835802,4004,"34.38","0.78",181512666,"0.91","-0.82","0.92","0.24","P","ISE","MultLegAutoEx","Normal Trade","0.90","0.93","0.90 x 0.93","0.91","0.97",9.247153282165527,"23.49","0.01","-0.22","0.04","0.09","-0.12","-0.01","189.95","189.96","189.95 x 189.96","189.96","3.62","3.21","I","I"
"2024-06-26","10:34:17:360","AMZN",190,"AMZN","2024-07-05T04:00:00.000Z","AMZN(W) Jul05 190.00 P",44,"1267.00",146,1051,835802,11748,"42.56","0.97",181512665,"2.67","-1.68","2.66","0.23","P","ISE","MultLegAutoEx","Normal Trade","2.65","2.68","2.65 x 2.68","2.62","1.00",9.247082710266113,"23.26","0.00","-0.48","0.06","0.12","-0.16","-0.02","189.95","189.96","189.95 x 189.96","189.96","3.62","3.21","I","I"
"2024-06-26","10:33:37:733","AMZN",195,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 195.00 C",44,"39268.00",1418,14836,836066,13420,"72.05","1.64",179565853,"3.05","1.03","3.07","0.25","C","NASD","AutoExecution","Normal Trade","3.05","3.10","3.05 x 3.10","3.05","1.03",23.247499465942383,"24.99","0.00","0.38","0.03","0.18","-0.10","0.04","190.01","190.02","190.01 x 190.02","190.02","3.68","3.28","B","I"
"2024-06-26","10:32:57:927","AMZN",195,"AMZN","2024-07-05T04:00:00.000Z","AMZN(W) Jul05 195.00 C",44,"10553.00",1224,9120,836814,5588,"101.61","2.31",177600662,"1.27","0.64","1.25","0.24","C","ARCA","AutoExecution","Normal Trade","1.27","1.28","1.27 x 1.28","1.27","1.03",9.24798583984375,"24.35","-0.00","0.28","0.05","0.10","-0.14","0.01","190.18","190.19","190.18 x 190.19","190.18","3.84","3.44","B","I"
"2024-06-26","10:32:52:777","AMZN",200,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 200.00 C",44,"73714.00",1053,5420,836726,7832,"81.38","1.85",177449784,"1.78","0.72","1.76","0.26","C","C2","AutoExecution","Normal Trade","1.76","1.80","1.76 x 1.80","1.78","1.05",23.248125076293945,"25.74","0.00","0.25","0.03","0.15","-0.08","0.03","190.15","190.18","190.15 x 190.18","190.16","3.82","3.42","I","I"
"2024-06-26","10:29:27:528","AMZN",200,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 200.00 C",44,"73714.00",879,3985,831446,6160,"121.66","2.77",166294150,"1.40","0.34","1.43","0.25","C","ISE","SingLegAuctNonISO","Normal Trade","1.40","1.42","1.40 x 1.42","1.40","1.06",23.250486373901367,"25.03","-0.01","0.21","0.02","0.14","-0.07","0.02","188.95","188.98","188.95 x 188.98","188.96","2.62","2.21","B","I"
"2024-06-26","10:07:53:504","AMZN",215,"AMZN","2024-10-18T04:00:00.000Z","AMZN Oct18 215.00 C",44,"4795.00",8,197,826429,19140,"37.24","0.85",162585530,"4.35","0.22","4.34","0.29","C","ARCA","AutoExecution","Normal Trade","4.25","4.35","4.25 x 4.35","4.35","1.14",114.26548767089844,"28.63","0.00","0.26","0.01","0.34","-0.04","0.14","187.82","187.83","187.82 x 187.83","187.83","1.49","1.09","A","I"
"2024-06-26","09:59:02:306","AMZN",190,"AMZN","2024-09-20T04:00:00.000Z","AMZN Sep20 190.00 P",44,"4561.00",3,89,823900,49940,"158.96","3.61",130810291,"11.35","-0.03","11.31","0.30","P","ARCA","AutoExecution","Normal Trade","11.35","11.40","11.35 x 11.40","8.59","1.01",86.27159881591797,"30.45","0.00","-0.49","0.02","0.36","-0.07","-0.18","187.24","187.26","187.24 x 187.26","187.26","0.92","0.52","B","I"
"2024-06-26","09:58:44:609","AMZN",190,"AMZN","2024-09-20T04:00:00.000Z","AMZN Sep20 190.00 P",44,"4561.00",1,44,824032,49896,"178.21","4.05",129958870,"11.34","-0.04","11.30","0.30","P","PHLX","SingLegAuctNonISO","Normal Trade","11.25","11.40","11.25 x 11.40","8.61","1.01",86.27207946777344,"30.46","0.00","-0.49","0.02","0.36","-0.07","-0.18","187.27","187.29","187.27 x 187.29","187.29","0.95","0.55","I","I"
"2024-06-26","09:40:42:627","AMZN",185,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 185.00 P",44,"13921.00",306,1670,824755,3388,"49.71","1.13",59338541,"0.77","-0.13","0.76","0.30","P","NASD","AutoExecution","Normal Trade","0.77","0.79","0.77 x 0.79","0.77","0.99",2.284374952316284,"30.06","0.03","-0.28","0.08","0.05","-0.35","-0.00","187.43","187.46","187.43 x 187.46","187.42","1.08","0.68","B","I"
"2024-06-26","09:33:17:294","AMZN",185,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 185.00 P",44,"13921.00",118,429,821040,4620,"58.81","1.34",20645675,"1.05","0.16","1.04","0.30","P","BOX","AutoExecution","Normal Trade","1.02","1.05","1.02 x 1.05","1.05","0.99",2.2895140647888184,"30.36","0.03","-0.35","0.08","0.05","-0.40","-0.00","186.58","186.62","186.58 x 186.62","186.61","0.27","-0.13","A","I"
"2024-06-26","09:31:25:705","AMZN",190,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 190.00 C",44,"35803.00",126,596,821019,2904,"113.33","2.58",9942226,"0.66","-0.09","0.63","0.31","C","EDGX","AutoExecution","Normal Trade","0.66","0.67","0.66 x 0.67","0.66","1.02",2.290832996368408,"31.12","0.03","0.25","0.07","0.05","-0.33","0.00","186.58","186.61","186.58 x 186.61","186.61","0.27","-0.13","B","I"
"2024-06-26","09:31:30:539","AMZN",190,"AMZN","2024-07-05T04:00:00.000Z","AMZN(W) Jul05 190.00 C",44,"17474.00",73,595,820776,6820,"93.46","2.12",7255626,"1.55","-0.17","1.57","0.24","C","ISE","IntermarketSweep","Normal Trade","1.55","1.61","1.55 x 1.61","1.55","1.02",9.290694236755371,"23.59","0.00","0.34","0.05","0.11","-0.14","0.02","186.52","186.56","186.52 x 186.56","186.54","0.20","-0.20","B","I"
"2024-06-26","10:54:15:393","AMZN",190,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 190.00 P",43,"2597.00",2079,14082,820524,5633,"11.95","0.28",358129645,"1.31","-2.27","1.31","0.29","P","PHLX","SingLegAuctNonISO","Normal Trade","1.30","1.32","1.30 x 1.32","1.31","1.00",2.2332639694213867,"29.13","0.02","-0.41","0.09","0.06","-0.43","-0.00","190.81","190.83","190.81 x 190.83","190.83","4.49","4.09","I","I"
"2024-06-26","10:54:09:428","AMZN",190,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 190.00 C",43,"35803.00",9025,53314,820461,9675,"127.37","2.96",357799907,"2.25","1.50","2.22","0.29","C","ARCA","AutoExecution","Normal Trade","2.25","2.26","2.25 x 2.26","1.46","1.00",2.2332639694213867,"29.51","0.02","0.59","0.09","0.06","-0.44","0.01","190.79","190.82","190.79 x 190.82","190.80","4.46","4.06","B","I"
"2024-06-26","10:51:01:744","AMZN",195,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 195.00 C",43,"21772.00",2891,21743,822439,2580,"111.83","2.60",344961924,"0.60","0.46","0.63","0.32","C","PEARL","AutoExecution","Normal Trade","0.60","0.62","0.60 x 0.62","0.60","1.02",2.235416889190674,"31.22","0.01","0.23","0.06","0.05","-0.33","0.00","191.25","191.28","191.25 x 191.28","191.28","4.94","4.54","B","I"
"2024-06-26","10:51:01:744","AMZN",195,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 195.00 C",43,"21772.00",2886,21561,822439,2580,"111.83","2.60",344961868,"0.60","0.46","0.63","0.32","C","BZX","AutoExecution","Normal Trade","0.60","0.62","0.60 x 0.62","0.60","1.02",2.235416889190674,"31.22","0.01","0.23","0.06","0.05","-0.33","0.00","191.25","191.28","191.25 x 191.28","191.28","4.94","4.54","B","I"
"2024-06-26","10:46:31:536","AMZN",192.5,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 192.50 C",43,"18683.00",4813,25808,821923,5676,"40.90","0.95",323255350,"1.32","1.00","1.33","0.31","C","EDGX","AutoExecution","Normal Trade","1.30","1.33","1.30 x 1.33","1.32","1.01",2.2386109828948975,"31.29","0.02","0.40","0.08","0.06","-0.46","0.00","191.13","191.16","191.13 x 191.16","191.12","4.78","4.38","I","I"
"2024-06-26","10:40:54:596","AMZN",200,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 200.00 C",43,"16666.00",363,3238,818246,387,"14.76","0.34",297355204,"0.09","0.05","0.09","0.36","C","EDGX","AutoExecution","Normal Trade","0.09","0.10","0.09 x 0.10","0.09","1.05",2.242500066757202,"36.00","0.00","0.04","0.02","0.01","-0.08","0.00","190.28","190.30","190.28 x 190.30","190.29","3.95","3.55","B","I"
"2024-06-26","10:55:41:752","AMZN",192.5,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 192.50 C",43,"3461.00",451,2661,821235,18920,"58.46","1.36",244616687,"4.40","1.68","4.39","0.25","C","MIAX","AutoExecution","Normal Trade","4.40","4.45","4.40 x 4.45","4.40","1.01",23.232221603393555,"24.57","0.00","0.49","0.03","0.19","-0.10","0.06","190.98","190.99","190.98 x 190.99","190.99","4.65","4.24","B","I"
"2024-06-26","10:55:05:608","AMZN",200,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 200.00 C",43,"73714.00",2915,23822,822203,8557,"19.43","0.45",242718249,"1.99","0.93","1.99","0.25","C","GEMX","AutoExecution","Normal Trade","1.98","2.00","1.98 x 2.00","1.99","1.05",23.23263931274414,"25.38","-0.00","0.27","0.03","0.16","-0.09","0.03","191.20","191.22","191.20 x 191.22","191.21","4.87","4.47","I","I"
"2024-06-26","10:28:14:367","AMZN",210,"AMZN","2024-10-18T04:00:00.000Z","AMZN Oct18 210.00 C",43,"5609.00",108,330,815559,26230,"53.21","1.24",240877145,"6.10","0.85","6.11","0.29","C","EDGX","AutoExecution","Normal Trade","6.05","6.10","6.05 x 6.10","6.10","1.11",114.25138854980469,"28.67","0.00","0.33","0.01","0.39","-0.05","0.18","189.66","189.67","189.66 x 189.67","189.64","3.30","2.90","A","I"
